Code,Company,Link,"Market Cap","Last trade",Change,%Change,Sector
ASX:HZN,"Horizon Oil Limited (ASX:HZN)",https://www.listcorp.com/asx/hzn/horizon-oil-limited,"	258940000",0.16,0.00,0,Energy
ASX:SYM,"Symbio Holdings Limited (ASX:SYM)",https://www.listcorp.com/asx/sym/symbio-holdings-limited,"	257170000",2.94,-0.05,-1.67,"Information Technology"
ASX:CTM,"Centaurus Metals Limited (ASX:CTM)",https://www.listcorp.com/asx/ctm/centaurus-metals-limited,"	256317000",0.51,-0.01,-1.92,Materials
ASX:MAU,"Magnetic Resources NL (ASX:MAU)",https://www.listcorp.com/asx/mau/magnetic-resources,"	256302000",1.065,0.02,1.43,Materials
ASX:BCB,"Bowen Coking Coal Limited (ASX:BCB)",https://www.listcorp.com/asx/bcb/bowen-coking-coal-limited,"	254524000",0.105,-0.01,-8.7,Materials
ASX:ZIP,"Zip Co Limited (ASX:ZIP)",https://www.listcorp.com/asx/zip/zip-co-limited,"	254222000",0.3,0.01,5.26,Financials
ASX:A1N,"ARN Media Limited (ASX:A1N)",https://www.listcorp.com/asx/a1n/arn-media-limited,"	253598000",0.82,-0.01,-1.2,"Communication Services"
ASX:UNI,"Universal Store Holdings Limited (ASX:UNI)",https://www.listcorp.com/asx/uni/universal-store-holdings-limited,"	253179000",3.3,0.00,0,"Consumer Discretionary"
ASX:D2O,"Duxton Water Limited (ASX:D2O)",https://www.listcorp.com/asx/d2o/duxton-water-limited,"	252767000",1.625,-0.04,-2.11,Utilities
ASX:IHCB,"iShares Core Global Corporate Bond (AUD Hedged) ETF (ASX:IHCB)",https://www.listcorp.com/asx/ihcb/ishares-core-global-corporate-bond-aud-hedged-etf,"	252434000",85.85,-0.10,-0.12,Financials
ASX:BBN,"Baby Bunting Group Limited (ASX:BBN)",https://www.listcorp.com/asx/bbn/baby-bunting-group-limited,"	251601000",1.755,-0.11,-5.9,"Consumer Discretionary"
ASX:LGL,"Lynch Group Holdings Limited (ASX:LGL)",https://www.listcorp.com/asx/lgl/lynch-group-holdings-limited,"	250236000",2.05,0.00,0,"Consumer Staples"
ASX:PGH,"Pact Group Holdings Ltd (ASX:PGH)",https://www.listcorp.com/asx/pgh/pact-group-holdings-ltd,"	249610000",0.73,0.01,0.69,Materials
ASX:VISM,"Vanguard MSCI International Small Companies Index ETF (ASX:VISM)",https://www.listcorp.com/asx/vism/vanguard-msci-international-small-companies-index-etf,"	249477000",54.38,-0.43,-0.78,Financials
ASX:LKE,"Lake Resources NL (ASX:LKE)",https://www.listcorp.com/asx/lke/lake-resources,"	248928000",0.17,-0.01,-2.86,Materials
ASX:HLA,"Healthia Limited (ASX:HLA)",https://www.listcorp.com/asx/hla/healthia-limited,"	247439000",1.7675,0.00,0.14,"Health Care"
ASX:OZBD,"BetaShares Australian Composite Bond ETF (ASX:OZBD)",https://www.listcorp.com/asx/ozbd/betashares-australian-composite-bond-etf,"	247407000",42.16,-0.11,-0.26,Financials
ASX:AGY,"Argosy Minerals Limited (ASX:AGY)",https://www.listcorp.com/asx/agy/argosy-minerals-limited,"	245771000",0.17,-0.01,-2.86,Materials
ASX:MLX,"Metals X Limited (ASX:MLX)",https://www.listcorp.com/asx/mlx/metals-x,"	244962000",0.265,-0.00,-1.85,Materials
ASX:ABA,"Auswide Bank Ltd (ASX:ABA)",https://www.listcorp.com/asx/aba/auswide-bank,"	243311000",5.19,-0.06,-1.14,Financials
ASX:ACF,"Acrow Formwork and Construction Services Limited (ASX:ACF)",https://www.listcorp.com/asx/acf/acrow-formwork-and-construction-services-limited,"	243012000",0.89,-0.02,-1.66,Industrials
ASX:IPD,"ImpediMed Limited (ASX:IPD)",https://www.listcorp.com/asx/ipd/impedimed-limited,"	242487000",0.125,0.01,4.17,"Health Care"
ASX:CGS,"Cogstate Limited (ASX:CGS)",https://www.listcorp.com/asx/cgs/cogstate-limited,"	241977000",1.4,0.00,0,"Health Care"
ASX:QUS,"BetaShares S&P 500 Equal Weight ETF (ASX:QUS)",https://www.listcorp.com/asx/qus/betashares-s-and-p-500-equal-weight-etf,"	241495000",41.59,-0.46,-1.09,Financials
ASX:NXG,"NexGen Energy (Canada) Ltd (ASX:NXG)",https://www.listcorp.com/asx/nxg/nexgen-energy-canada-ltd,"	240404000",9.1,0.01,0.11,Energy
ASX:TBN,"Tamboran Resources Limited (ASX:TBN)",https://www.listcorp.com/asx/tbn/tamboran-resources-limited,"	240334000",0.14,0.00,0,Energy
ASX:DGL,"DGL Group Limited (ASX:DGL)",https://www.listcorp.com/asx/dgl/dgl-group-limited,"	239531000",0.785,-0.06,-6.55,Materials
ASX:SVL,"Silver Mines Limited (ASX:SVL)",https://www.listcorp.com/asx/svl/silver-mines-limited,"	238736000",0.17,0.00,0,Materials
ASX:CAT,"Catapult Group International Limited (ASX:CAT)",https://www.listcorp.com/asx/cat/catapult-group-international-limited,"	238391000",0.96,0.02,2.13,"Information Technology"
ASX:IHWL,"iShares Core MSCI World Ex Australia ESG Leaders (AUD Hedged) ETF (ASX:IHWL)",https://www.listcorp.com/asx/ihwl/ishares-core-msci-world-ex-australia-esg-leaders-aud-hedged-etf,"	237234000",39.59,-0.37,-0.93,Financials
ASX:FFX,"Firefinch Limited (ASX:FFX)",https://www.listcorp.com/asx/ffx/firefinch-limited,"	236569000",0.2,0.00,0,Materials
ASX:MAY,"Melbana Energy Limited (ASX:MAY)",https://www.listcorp.com/asx/may/melbana-energy-limited,"	235914000",0.067,-0.00,-4.29,Energy
ASX:BDM,"Burgundy Diamond Mines Limited (ASX:BDM)",https://www.listcorp.com/asx/bdm/burgundy-diamond-mines-limited,"	234499000",0.175,0.01,6.06,Materials
ASX:ECF,"Elanor Commercial Property Fund (ASX:ECF)",https://www.listcorp.com/asx/ecf/elanor-commercial-property-fund,"	234252000",0.725,-0.02,-2.03,"Real Estate"
ASX:QOR,"Qoria Limited (ASX:QOR)",https://www.listcorp.com/asx/qor/qoria-limited,"	233755000",0.21,0.00,0,"Information Technology"
ASX:ASM,"Australian Strategic Materials Limited (ASX:ASM)",https://www.listcorp.com/asx/asm/australian-strategic-materials-limited,"	233485000",1.3,-0.10,-7.14,Materials
ASX:SVR,"Solvar Limited (ASX:SVR)",https://www.listcorp.com/asx/svr/solvar-limited,"	233086000",1.09,-0.02,-1.8,Financials
ASX:RDV,"Russell Investments High Dividend Australian Shares ETF (ASX:RDV)",https://www.listcorp.com/asx/rdv/russell-investments-high-dividend-australian-shares-etf,"	232201000",26.64,-0.27,-1,Financials
ASX:IPX,"IperionX Limited (ASX:IPX)",https://www.listcorp.com/asx/ipx/iperionx-limited,"	231716000",1.12,-0.07,-5.88,Materials
ASX:QSML,"Vaneck Vectors MSCI Inter Small Companies Qual ETF (ASX:QSML)",https://www.listcorp.com/asx/qsml/vaneck-vectors-msci-inter-small-companies-qual-etf,"	231330000",23.28,-0.20,-0.85,Financials
ASX:LIN,"Lindian Resources Limited (ASX:LIN)",https://www.listcorp.com/asx/lin/lindian-resources-limited,"	230384000",0.195,-0.01,-2.5,Materials
ASX:IJH,"iShares S&P Mid-Cap ETF (ASX:IJH)",https://www.listcorp.com/asx/ijh/ishares-s-and-p-mid-cap-etf,"	230044000",37.87,-0.38,-0.99,Financials
ASX:ORR,"OreCorp Limited (ASX:ORR)",https://www.listcorp.com/asx/orr/orecorp-limited,"	230010000",0.48,-0.01,-2.04,Materials
ASX:PNR,"Pantoro Limited (ASX:PNR)",https://www.listcorp.com/asx/pnr/pantoro-limited,"	228977000",0.043,-0.00,-2.27,Materials
ASX:SFC,"Schaffer Corporation Limited (ASX:SFC)",https://www.listcorp.com/asx/sfc/schaffer-corporation-limited,"	227290000",17.1,0.35,2.09,"Consumer Discretionary"
ASX:PBH,"Pointsbet Holdings Limited (ASX:PBH)",https://www.listcorp.com/asx/pbh/pointsbet-holdings-limited,"	227093000",0.72,0.00,0,"Consumer Discretionary"
ASX:GDF,"Garda Property Group (ASX:GDF)",https://www.listcorp.com/asx/gdf/garda-property-group,"	227043000",1,0.00,0,"Real Estate"
ASX:CVL,"Civmec Limited (ASX:CVL)",https://www.listcorp.com/asx/cvl/civmec-limited,"	226262000",0.91,-0.03,-3.19,Industrials
ASX:REIT,"VanEck FTSE International Property (Hedged) ETF (ASX:REIT)",https://www.listcorp.com/asx/reit/vaneck-ftse-international-property-hedged-etf,"	226113000",13.5,-0.09,-0.66,Financials
ASX:EX20,"BetaShares Australian Ex-20 Portfolio Diversifier ETF (ASX:EX20)",https://www.listcorp.com/asx/ex20/betashares-australian-ex-20-portfolio-diversifier-etf,"	225440000",18.15,-0.16,-0.87,Financials
ASX:URF,"US Masters Residential Property Fund (ASX:URF)",https://www.listcorp.com/asx/urf/us-masters-residential-property,"	225366000",0.3025,-0.00,-0.82,"Real Estate"
ASX:TWR,"Tower Limited (ASX:TWR)",https://www.listcorp.com/asx/twr/tower-limited,"	221998000",0.6,0.01,2.56,Financials
ASX:GNX,"Genex Power Limited (ASX:GNX)",https://www.listcorp.com/asx/gnx/genex-power-limited,"	221628000",0.155,-0.01,-3.13,Utilities
ASX:WQG,"WCM Global Growth Limited (ASX:WQG)",https://www.listcorp.com/asx/wqg/wcm-global-growth-limited,"	221314000",1.19,-0.01,-0.42,Financials
ASX:ALG,"Ardent Leisure Group Limited (ASX:ALG)",https://www.listcorp.com/asx/alg/ardent-leisure-group-limited,"	220665000",0.46,0.00,0,"Consumer Discretionary"
ASX:KSL,"Kina Securities Limited (ASX:KSL)",https://www.listcorp.com/asx/ksl/kina-securities-limited,"	219506000",0.765,0.00,0,Financials
ASX:OPT,"Opthea Limited (ASX:OPT)",https://www.listcorp.com/asx/opt/opthea-limited,"	218727000",0.32,-0.01,-3.03,"Health Care"
ASX:DUG,"DUG Technology Ltd (ASX:DUG)",https://www.listcorp.com/asx/dug/dug-technology-ltd,"	217347000",1.84,0.00,0,"Information Technology"
ASX:WR1,"Winsome Resources Limited (ASX:WR1)",https://www.listcorp.com/asx/wr1/winsome-resources-limited,"	216619000",1.16,-0.06,-4.92,Materials
ASX:PYC,"PYC Therapeutics Limited (ASX:PYC)",https://www.listcorp.com/asx/pyc/pyc-therapeutics-limited,"	216506000",0.056,-0.00,-3.45,"Health Care"
ASX:ROBO,"Global X ROBO Global Robotics & Automation ETF (ASX:ROBO)",https://www.listcorp.com/asx/robo/global-x-robo-global-robotics-and-automation-etf,"	215567000",65.36,-0.74,-1.12,Financials
ASX:EBR,"EBR Systems Inc. (ASX:EBR)",https://www.listcorp.com/asx/ebr/ebr-systems-inc,"	215348000",0.68,-0.04,-4.9,"Health Care"
ASX:NDO,"Nido Education Limited (ASX:NDO)",https://www.listcorp.com/asx/ndo/nido-education-limited,"	215110000",0.95,-0.03,-3.06,Unclassified
ASX:SXL,"Southern Cross Media Group Limited (ASX:SXL)",https://www.listcorp.com/asx/sxl/southern-cross-media-group-limited,"	214710000",0.92,0.02,2.79,"Communication Services"
ASX:ADH,"Adairs Limited (ASX:ADH)",https://www.listcorp.com/asx/adh/adairs-limited,"	214583000",1.27,0.03,2.42,"Consumer Discretionary"
ASX:SVM,"Sovereign Metals Limited (ASX:SVM)",https://www.listcorp.com/asx/svm/sovereign-metals-limited,"	213941000",0.375,-0.01,-1.32,Materials
ASX:HUM,"Humm Group Limited (ASX:HUM)",https://www.listcorp.com/asx/hum/humm-group-limited,"	213435000",0.425,0.00,1.19,Financials
ASX:CDM,"Cadence Capital Limited (ASX:CDM)",https://www.listcorp.com/asx/cdm/cadence-capital,"	212914000",0.7,-0.02,-2.1,Financials
ASX:TRS,"The Reject Shop Limited (ASX:TRS)",https://www.listcorp.com/asx/trs/the-reject-shop-limited,"	212831000",5.57,0.02,0.36,"Consumer Discretionary"
ASX:VIT,"Vitura Health Limited (ASX:VIT)",https://www.listcorp.com/asx/vit/vitura-health-limited,"	212227000",0.375,-0.01,-1.32,"Health Care"
ASX:SXE,"Southern Cross Electrical Engineering Limited (ASX:SXE)",https://www.listcorp.com/asx/sxe/southern-cross-electrical-engineering-limited,"	211806000",0.805,0.00,0,Industrials
ASX:4DS,"4DS Memory Limited (ASX:4DS)",https://www.listcorp.com/asx/4ds/4ds-memory-limited,"	209597000",0.115,-0.01,-4.17,"Information Technology"
ASX:VLUE,"VanEck MSCI International Value ETF (ASX:VLUE)",https://www.listcorp.com/asx/vlue/vaneck-msci-international-value-etf,"	209184000",23.52,-0.22,-0.93,Financials
ASX:PBP,"Probiotec Limited (ASX:PBP)",https://www.listcorp.com/asx/pbp/probiotec-limited,"	209001000",2.52,-0.05,-1.95,"Health Care"
ASX:WAX,"WAM Research Limited (ASX:WAX)",https://www.listcorp.com/asx/wax/wam-research,"	208608000",1.01,-0.02,-1.94,Financials
ASX:CYC,"Cyclopharm Limited (ASX:CYC)",https://www.listcorp.com/asx/cyc/cyclopharm-limited,"	208450000",2.1,-0.12,-5.41,"Health Care"
ASX:WA1,"WA1 Resources Ltd (ASX:WA1)",https://www.listcorp.com/asx/wa1/wa1-resources-ltd,"	208371000",5.12,0.22,4.49,Materials
ASX:CAJ,"Capitol Health Limited (ASX:CAJ)",https://www.listcorp.com/asx/caj/capitol-health-limited,"	207833000",0.1925,-0.00,-1.28,"Health Care"
ASX:WMA,"WAM Alternative Assets Limited (ASX:WMA)",https://www.listcorp.com/asx/wma/wam-alternative-assets-limited,"	206922000",1.04,-0.02,-1.89,Financials
ASX:FEMX,"Fidelity Global Emerging Markets Fund (ASX:FEMX)",https://www.listcorp.com/asx/femx/fidelity-global-emerging-markets-fund,"	206912000",5.75,-0.04,-0.69,Financials
ASX:GNP,"GenusPlus Group Ltd (ASX:GNP)",https://www.listcorp.com/asx/gnp/genusplus-group-ltd,"	205272000",1.15,-0.00,-0.43,Industrials
ASX:QVE,"QV Equities Limited (ASX:QVE)",https://www.listcorp.com/asx/qve/qv-equities-limited,"	203756000",0.87,-0.02,-2.79,Financials
ASX:PSQ,"Pacific Smiles Group Limited (ASX:PSQ)",https://www.listcorp.com/asx/psq/pacific-smiles-group,"	202669000",1.27,0.00,0,"Health Care"
ASX:GLOB,"Barrow Hanley Global Share Fund (Managed Fund) (ASX:GLOB)",https://www.listcorp.com/asx/glob/barrow-hanley-global-share-fund-managed-fund,"	202619000",4.25,-0.04,-0.93,Financials
ASX:WXHG,"SPDR S&P World ex Australia Carbon Control (Hedged) Fund (ASX:WXHG)",https://www.listcorp.com/asx/wxhg/spdr-s-and-p-world-ex-australia-carbon-control-hedged-fund,"	199810000",20.31,-0.21,-1.02,Financials
ASX:VDCO,"Vanguard Diversified Conservative Index ETF (ASX:VDCO)",https://www.listcorp.com/asx/vdco/vanguard-diversified-conservative-index-etf,"	199325000",47.53,-0.25,-0.52,Financials
ASX:IXI,"iShares Global Consumer Staples ETF (ASX:IXI)",https://www.listcorp.com/asx/ixi/ishares-global-consumer-staples-etf,"	197588000",87.96,-0.05,-0.06,Financials
ASX:VLC,"Vanguard MSCI Australian Large Companies Index ETF (ASX:VLC)",https://www.listcorp.com/asx/vlc/vanguard-msci-australian-large-companies-index-etf,"	197301000",68.91,-0.71,-1.02,Financials
ASX:GVF,"Global Value Fund Limited (ASX:GVF)",https://www.listcorp.com/asx/gvf/global-value-fund-limited,"	196743000",1.115,-0.01,-0.89,Financials
ASX:OBM,"Ora Banda Mining Ltd (ASX:OBM)",https://www.listcorp.com/asx/obm/ora-banda-mining,"	195840000",0.115,0.00,0,Materials
ASX:NXD,"NextEd Group Limited (ASX:NXD)",https://www.listcorp.com/asx/nxd/nexted-group-limited,"	194812000",0.88,0.00,0,"Consumer Discretionary"
ASX:WOT,"WOTSO Property (ASX:WOT)",https://www.listcorp.com/asx/wot/wotso-property,"	193819000",1.19,0.00,0,"Real Estate"
ASX:PLL,"Piedmont Lithium Limited (ASX:PLL)",https://www.listcorp.com/asx/pll/piedmont-lithium-limited,"	193341000",0.475,-0.03,-5.94,Materials
ASX:TRJ,"Trajan Group Holdings Limited (ASX:TRJ)",https://www.listcorp.com/asx/trj/trajan-group-holdings-limited,"	193277000",1.31,0.04,3.15,"Health Care"
ASX:ENN,"Elanor Investors Group (ASX:ENN)",https://www.listcorp.com/asx/enn/elanor-investors,"	193251000",1.355,0.07,5.04,"Consumer Discretionary"
ASX:BRL,"Bathurst Resources Limited (ASX:BRL)",https://www.listcorp.com/asx/brl/bathurst-resources,"	192317000",1.0025,-0.00,-0.25,Materials
ASX:AVH,"AVITA Medical, Inc. (ASX:AVH)",https://www.listcorp.com/asx/avh/avita-medical-inc.,"	192043000",3.3,0.08,2.48,"Health Care"
ASX:BSE,"Base Resources Limited (ASX:BSE)",https://www.listcorp.com/asx/bse/base-resources-limited,"	188482000",0.165,0.01,3.13,Materials
ASX:ATA,"Atturra Limited (ASX:ATA)",https://www.listcorp.com/asx/ata/atturra-limited,"	188345000",0.8,-0.01,-1.23,"Information Technology"
ASX:QGL,"Quantum Graphite Limited (ASX:QGL)",https://www.listcorp.com/asx/qgl/quantum-graphite-limited,"	187240000",0.57,0.01,2.7,Materials
ASX:ASN,"Anson Resources Limited (ASX:ASN)",https://www.listcorp.com/asx/asn/anson-resources-limited,"	186432000",0.155,0.01,6.9,Materials
ASX:AGE,"Alligator Energy Limited (ASX:AGE)",https://www.listcorp.com/asx/age/alligator-energy,"	186181000",0.049,0.00,0,Energy
ASX:IVZ,"Invictus Energy Limited (ASX:IVZ)",https://www.listcorp.com/asx/ivz/invictus-energy-limited,"	186025000",0.155,0.00,3.33,Energy
ASX:FUEL,"BetaShares Global Energy Companies ETF - Currency Hedged (ASX:FUEL)",https://www.listcorp.com/asx/fuel/betashares-global-energy-companies-etf-currency-hedged,"	185617000",6.58,-0.15,-2.23,Financials
ASX:LGI,"LGI Limited (ASX:LGI)",https://www.listcorp.com/asx/lgi/lgi-limited,"	185417000",2.12,0.02,0.95,Utilities
ASX:PAR,"Paradigm Biopharmaceuticals Limited (ASX:PAR)",https://www.listcorp.com/asx/par/paradigm-biopharmaceuticals-limited,"	185119000",0.635,-0.03,-3.79,"Health Care"
ASX:WAR,"WAM Strategic Value Limited (ASX:WAR)",https://www.listcorp.com/asx/war/wam-strategic-value-limited,"	184629000",1.005,-0.02,-1.95,Financials
ASX:SFX,"Sheffield Resources Limited (ASX:SFX)",https://www.listcorp.com/asx/sfx/sheffield-resources,"	184628000",0.46,-0.01,-2.13,Materials
ASX:RBTZ,"Betashares Global Robotics and Artificial Intelligence ETF (ASX:RBTZ)",https://www.listcorp.com/asx/rbtz/betashares-global-robotics-and-artificial-intelligence-etf,"	183653000",11.04,-0.13,-1.16,Financials
ASX:NPR,"Newmark Property REIT (ASX:NPR)",https://www.listcorp.com/asx/npr/newmark-property-reit,"	183465000",0.99,-0.02,-1.98,"Real Estate"
ASX:NTU,"Northern Minerals Limited (ASX:NTU)",https://www.listcorp.com/asx/ntu/northern-minerals-limited,"	183240000",0.029,-0.00,-6.45,Materials
ASX:ATEC,"BetaShares S&P/ASX Australian Technology ETF (ASX:ATEC)",https://www.listcorp.com/asx/atec/betashares-s-and-p-asx-australian-technology-etf,"	182377000",18.67,-0.10,-0.53,Financials
ASX:KPG,"Kelly Partners Group Holdings Limited (ASX:KPG)",https://www.listcorp.com/asx/kpg/kelly-partners-group-holdings-limited,"	181800000",4.11,0.07,1.73,Industrials
ASX:A2B,"A2B Australia Limited (ASX:A2B)",https://www.listcorp.com/asx/a2b/a2b-australia-limited,"	181162000",1.49,0.00,0,Industrials
ASX:FRI,"Finbar Group Limited (ASX:FRI)",https://www.listcorp.com/asx/fri/finbar-group-limited,"	180962000",0.65,-0.02,-2.26,"Real Estate"
ASX:HVST,"BetaShares Australian Dividend Harvester Fund (managed fund) (ASX:HVST)",https://www.listcorp.com/asx/hvst/betashares-australian-dividend-harvester-fund,"	179726000",11.59,-0.10,-0.86,Financials
ASX:BRI,"Big River Industries Limited (ASX:BRI)",https://www.listcorp.com/asx/bri/big-river-industries-limited,"	179634000",2.12,-0.03,-1.4,Materials
ASX:FID,"Fiducian Group Limited (ASX:FID)",https://www.listcorp.com/asx/fid/fiducian-group-limited,"	179422000",5.59,-0.11,-1.93,Financials
ASX:BTH,"Bigtincan Holdings Limited (ASX:BTH)",https://www.listcorp.com/asx/bth/bigtincan-holdings-limited,"	179140000",0.28,-0.01,-5.08,"Information Technology"
ASX:VEQ,"Vanguard FTSE Europe Shares ETF (ASX:VEQ)",https://www.listcorp.com/asx/veq/vanguard-ftse-europe-shares-etf,"	179138000",63.04,-0.50,-0.79,Financials
ASX:QRE,"BetaShares Australian Resources Sector ETF (ASX:QRE)",https://www.listcorp.com/asx/qre/betashares-australian-resources-sector-etf,"	177095000",7.44,-0.22,-2.87,Financials
ASX:SLA,"SILK Laser Australia Limited (ASX:SLA)",https://www.listcorp.com/asx/sla/silk-laser-australia-limited,"	175831000",3.31,0.00,0,"Health Care"
ASX:CII,"CI Resources Limited (ASX:CII)",https://www.listcorp.com/asx/cii/ci-resources-limited,"	174527000",1.51,0.00,0,Materials
ASX:AOF,"Australian Unity Office Fund (ASX:AOF)",https://www.listcorp.com/asx/aof/australian-unity-office-fund,"	174246000",1.04,-0.02,-1.89,"Real Estate"
ASX:AEE,"Aura Energy Limited (ASX:AEE)",https://www.listcorp.com/asx/aee/aura-energy-limited,"	173113000",0.31,0.01,3.33,Energy
ASX:MVB,"Vaneck Vectors Australian Banks ETF (ASX:MVB)",https://www.listcorp.com/asx/mvb/vaneck-vectors-australian-banks-etf,"	172857000",28.11,-0.09,-0.32,Financials
ASX:BTI,"Bailador Technology Investments Limited (ASX:BTI)",https://www.listcorp.com/asx/bti/bailador-technology-investments-limited,"	172661000",1.165,-0.02,-1.69,Financials
ASX:BOT,"Botanix Pharmaceuticals Limited (ASX:BOT)",https://www.listcorp.com/asx/bot/botanix-pharmaceuticals-limited,"	172476000",0.125,0.01,4.17,"Health Care"
ASX:MVE,"Vaneck Vectors S&P/ASX Midcap ETF (ASX:MVE)",https://www.listcorp.com/asx/mve/vaneck-vectors-s-and-p-asx-midcap-etf,"	171940000",33.65,-0.35,-1.03,Financials
ASX:SBM,"St Barbara Limited (ASX:SBM)",https://www.listcorp.com/asx/sbm/st-barbara-limited,"	171774000",0.205,-0.00,-2.38,Materials
ASX:COI,"Comet Ridge Limited (ASX:COI)",https://www.listcorp.com/asx/coi/comet-ridge-limited,"	171763000",0.165,-0.00,-2.94,Energy
ASX:4DX,"4DMedical Limited (ASX:4DX)",https://www.listcorp.com/asx/4dx/4dmedical-limited,"	171380000",0.475,-0.02,-4.04,"Health Care"
ASX:RBL,"Redbubble Limited (ASX:RBL)",https://www.listcorp.com/asx/rbl/redbubble-limited,"	171046000",0.61,0.01,0.83,"Consumer Discretionary"
ASX:WGN,"Wagners Holding Company Limited (ASX:WGN)",https://www.listcorp.com/asx/wgn/wagners-holding-company-limited,"	170733000",0.9,-0.01,-1.1,Materials
